path,copy,elbo_Y,rmsd,gdt_ts,gdt_ha,tm,lddt
./structures/1f/1fsf.A.pdb,0,0.336062490940094,0.926,0.9314,0.7951,0.9778,0.9318
./structures/1f/1fsf.A.pdb,1,0.3561256229877472,0.954,0.9361,0.7979,0.9769,0.9359
./structures/1f/1fsf.A.pdb,2,0.3379179537296295,0.937,0.9352,0.7989,0.9776,0.9415
./structures/1f/1fsf.A.pdb,3,0.3654255270957947,0.831,0.9474,0.8064,0.9819,0.94
./structures/1f/1fsf.A.pdb,4,0.359866201877594,0.82,0.9539,0.8195,0.9826,0.9418
./structures/1a/1akz.A.pdb,0,0.38049739599227905,0.666,0.9809,0.8531,0.9862,0.9591
./structures/1a/1akz.A.pdb,1,0.3751603960990906,0.771,0.9697,0.8318,0.9818,0.9545
./structures/1a/1akz.A.pdb,2,0.34663158655166626,0.676,0.9821,0.8666,0.9857,0.9514
./structures/1a/1akz.A.pdb,3,0.3756520450115204,0.64,0.9832,0.8599,0.9872,0.9516
./structures/1a/1akz.A.pdb,4,0.35816290974617004,0.859,0.9787,0.889,0.9842,0.9546
./structures/2a/2ai6.A.pdb,0,0.1518096923828125,3.26,0.81,0.63,0.8358,0.7933
./structures/2a/2ai6.A.pdb,1,0.1338765174150467,3.032,0.808,0.618,0.8318,0.8052
./structures/2a/2ai6.A.pdb,2,0.17658816277980804,3.324,0.804,0.622,0.8318,0.7936
./structures/2a/2ai6.A.pdb,3,0.10418044775724411,2.718,0.818,0.634,0.8466,0.7998
./structures/2a/2ai6.A.pdb,4,0.08605948835611343,3.055,0.794,0.616,0.8302,0.7877
./structures/1v/1vr6.A.pdb,0,0.14570321142673492,8.3,0.75,0.6312,0.7834,0.908
./structures/1v/1vr6.A.pdb,1,0.13479115068912506,5.301,0.7617,0.6122,0.7939,0.9025
./structures/1v/1vr6.A.pdb,2,0.11477209627628326,6.343,0.766,0.6443,0.809,0.9132
./structures/1v/1vr6.A.pdb,3,0.1586729884147644,8.06,0.7391,0.6305,0.776,0.9092
./structures/1v/1vr6.A.pdb,4,0.17511983215808868,6.324,0.7609,0.6443,0.8101,0.9093
./structures/1y/1y3q.A.pdb,0,-0.15822726488113403,6.878,0.7291,0.5536,0.8705,0.7575
./structures/1y/1y3q.A.pdb,1,-0.2637023329734802,10.546,0.5061,0.3959,0.6143,0.7272
./structures/1y/1y3q.A.pdb,2,-0.8659871220588684,15.253,0.525,0.427,0.5888,0.5356
./structures/1y/1y3q.A.pdb,3,-0.22388412058353424,6.927,0.6378,0.4526,0.8346,0.7456
./structures/1y/1y3q.A.pdb,4,-0.6139650940895081,13.045,0.5781,0.4454,0.69,0.6176
./structures/1g/1gud.A.pdb,0,0.39474815130233765,1.313,0.8854,0.7274,0.9634,0.9326
./structures/1g/1gud.A.pdb,1,0.3268474340438843,1.497,0.8559,0.6997,0.9537,0.939
./structures/1g/1gud.A.pdb,2,0.4024718999862671,1.207,0.9288,0.7943,0.9718,0.9316
./structures/1g/1gud.A.pdb,3,0.3365994393825531,1.845,0.8047,0.6345,0.9259,0.919
./structures/1g/1gud.A.pdb,4,0.3868158459663391,1.313,0.9002,0.7509,0.9628,0.9413
./structures/1e/1ex6.B.pdb,0,0.3157599866390228,5.397,0.7218,0.5753,0.7517,0.8867
./structures/1e/1ex6.B.pdb,1,0.31295809149742126,5.441,0.7218,0.5565,0.7426,0.8752
./structures/1e/1ex6.B.pdb,2,0.37684905529022217,5.602,0.7204,0.5833,0.7448,0.8883
./structures/1e/1ex6.B.pdb,3,0.2897079885005951,5.427,0.7204,0.5632,0.7509,0.8787
./structures/1e/1ex6.B.pdb,4,0.28354740142822266,5.334,0.7272,0.5565,0.7569,0.8795
./structures/1w/1wd7.B.pdb,0,0.1966685801744461,4.58,0.6353,0.4549,0.6724,0.8904
./structures/1w/1wd7.B.pdb,1,0.246197909116745,4.349,0.6461,0.4716,0.6996,0.8931
./structures/1w/1wd7.B.pdb,2,0.22748492658138275,4.081,0.65,0.4716,0.7208,0.888
./structures/1w/1wd7.B.pdb,3,0.2376016527414322,4.954,0.6225,0.451,0.6514,0.8928
./structures/1w/1wd7.B.pdb,4,0.29724621772766113,4.522,0.6431,0.4637,0.6874,0.8932
./structures/1w/1w0j.E.pdb,0,-0.40329501032829285,11.146,0.6111,0.463,0.741,0.7061
./structures/1w/1w0j.E.pdb,1,-0.46963784098625183,8.306,0.6717,0.5161,0.8077,0.724
./structures/1w/1w0j.E.pdb,2,-0.5350723266601562,13.251,0.6175,0.4689,0.7428,0.6804
./structures/1w/1w0j.E.pdb,3,-0.6355209350585938,15.831,0.5944,0.4464,0.7066,0.6475
./structures/1w/1w0j.E.pdb,4,-0.6372048854827881,10.21,0.5472,0.3879,0.714,0.6234
./structures/1r/1rf5.A.pdb,0,-0.6682747006416321,17.321,0.5509,0.4245,0.6322,0.6083
./structures/1r/1rf5.A.pdb,1,-0.5187353491783142,15.378,0.6194,0.5012,0.7053,0.6352
./structures/1r/1rf5.A.pdb,2,-0.06831084936857224,20.495,0.4666,0.3934,0.4956,0.7509
./structures/1r/1rf5.A.pdb,3,-0.5023131966590881,24.03,0.5954,0.4795,0.657,0.6373
./structures/1r/1rf5.A.pdb,4,-0.10103018581867218,15.959,0.5755,0.4333,0.6818,0.7219
./structures/1s/1s2o.A.pdb,0,0.3643268942832947,0.935,0.9385,0.79,0.9764,0.9454
./structures/1s/1s2o.A.pdb,1,0.36103886365890503,1.113,0.9088,0.7633,0.9669,0.9421
./structures/1s/1s2o.A.pdb,2,0.3718930780887604,1.527,0.8709,0.7203,0.9397,0.9437
./structures/1s/1s2o.A.pdb,3,0.33725255727767944,1.118,0.915,0.7602,0.9657,0.9441
./structures/1s/1s2o.A.pdb,4,0.33251023292541504,0.995,0.916,0.7623,0.9726,0.9323
./structures/1k/1k5h.A.pdb,0,0.30946820974349976,4.92,0.8888,0.7494,0.9346,0.9025
./structures/1k/1k5h.A.pdb,1,-0.15917834639549255,13.348,0.6627,0.5188,0.7574,0.7119
./structures/1k/1k5h.A.pdb,2,0.317762553691864,4.945,0.8832,0.7374,0.934,0.9045
./structures/1k/1k5h.A.pdb,3,-0.09024696052074432,11.691,0.696,0.5572,0.7745,0.7729
./structures/1k/1k5h.A.pdb,4,0.03222041204571724,10.586,0.6771,0.5503,0.7506,0.7905
./structures/1z/1zol.A.pdb,0,0.3282465934753418,3.019,0.7805,0.6176,0.8263,0.9127
./structures/1z/1zol.A.pdb,1,0.3618406355381012,2.86,0.7828,0.6301,0.8393,0.9311
./structures/1z/1zol.A.pdb,2,0.3696753978729248,2.855,0.7941,0.6312,0.8376,0.9244
./structures/1z/1zol.A.pdb,3,0.39389684796333313,2.784,0.7952,0.6437,0.8432,0.9278
./structures/1z/1zol.A.pdb,4,0.3863983154296875,3.115,0.7715,0.612,0.8229,0.9177
./structures/1v/1viy.C.pdb,0,0.07983576506376266,2.712,0.8474,0.7031,0.9055,0.9113
./structures/1v/1viy.C.pdb,1,0.12139039486646652,2.756,0.8173,0.6671,0.8823,0.9116
./structures/1v/1viy.C.pdb,2,0.06420213729143143,2.583,0.8305,0.6839,0.893,0.9209
./structures/1v/1viy.C.pdb,3,0.07953940331935883,2.887,0.8329,0.6863,0.8922,0.9142
./structures/1v/1viy.C.pdb,4,0.10357806831598282,2.652,0.857,0.7079,0.9204,0.9209
./structures/1z/1za1.A.pdb,0,0.22513827681541443,1.242,0.9379,0.8056,0.9733,0.9227
./structures/1z/1za1.A.pdb,1,0.22353266179561615,1.354,0.921,0.7597,0.9703,0.9111
./structures/1z/1za1.A.pdb,2,0.25288206338882446,1.261,0.9427,0.7952,0.9726,0.9184
./structures/1z/1za1.A.pdb,3,0.23370742797851562,1.171,0.9113,0.7274,0.9728,0.9093
./structures/1z/1za1.A.pdb,4,0.2583416700363159,1.561,0.9419,0.8137,0.9708,0.9259
./structures/1j/1jej.A.pdb,0,-0.1227049008011818,5.013,0.5299,0.3198,0.7694,0.6327
./structures/1j/1jej.A.pdb,1,-0.18047991394996643,5.188,0.5221,0.3148,0.7524,0.6462
./structures/1j/1jej.A.pdb,2,-0.1402490735054016,5.886,0.547,0.3447,0.7648,0.6505
./structures/1j/1jej.A.pdb,3,-0.14161743223667145,6.174,0.5278,0.3234,0.7485,0.6448
./structures/1j/1jej.A.pdb,4,-0.1368744820356369,5.827,0.5356,0.3298,0.7567,0.6456
./structures/1h/1hoo.B.pdb,0,0.16956493258476257,1.63,0.8648,0.6804,0.9629,0.8889
./structures/1h/1hoo.B.pdb,1,-0.15065643191337585,12.057,0.743,0.5824,0.8306,0.7375
./structures/1h/1hoo.B.pdb,2,-0.13538894057273865,8.746,0.7401,0.5882,0.8394,0.7457
./structures/1h/1hoo.B.pdb,3,0.16292724013328552,1.827,0.8445,0.6485,0.956,0.886
./structures/1h/1hoo.B.pdb,4,-0.11857673525810242,11.93,0.761,0.5969,0.8377,0.7482
./structures/1e/1e5l.A.pdb,0,-0.42299696803092957,19.724,0.6047,0.4527,0.7193,0.6567
./structures/1e/1e5l.A.pdb,1,-0.3566969037055969,28.885,0.6542,0.5084,0.7329,0.6515
./structures/1e/1e5l.A.pdb,2,0.07861011475324631,18.384,0.6626,0.52,0.7315,0.7905
./structures/1e/1e5l.A.pdb,3,-0.27042779326438904,29.427,0.152,0.0908,0.2762,0.6816
./structures/1e/1e5l.A.pdb,4,-0.00022048781102057546,22.653,0.51,0.3563,0.6624,0.7656
./structures/1h/1hw1.B.pdb,0,0.19588670134544373,1.078,0.9126,0.7533,0.9667,0.9437
./structures/1h/1hw1.B.pdb,1,0.2429577112197876,1.5,0.8783,0.7157,0.9419,0.9387
./structures/1h/1hw1.B.pdb,2,0.1414295732975006,1.184,0.9004,0.7522,0.9616,0.9464
./structures/1h/1hw1.B.pdb,3,0.174637570977211,1.955,0.8219,0.677,0.9006,0.9454
./structures/1h/1hw1.B.pdb,4,0.16452232003211975,1.399,0.8706,0.7002,0.9491,0.9305
./structures/1l/1l0w.B.pdb,0,-0.5286596417427063,12.668,0.5422,0.3845,0.712,0.7144
./structures/1l/1l0w.B.pdb,1,-0.586647093296051,10.37,0.6466,0.5052,0.762,0.7103
./structures/1l/1l0w.B.pdb,2,-0.5345767736434937,12.564,0.5983,0.4435,0.7381,0.7078
./structures/1l/1l0w.B.pdb,3,-1.4610191583633423,22.797,0.3073,0.2263,0.4471,0.3907
./structures/1l/1l0w.B.pdb,4,-0.25680670142173767,11.689,0.5207,0.3819,0.6765,0.815
./structures/1o/1otj.D.pdb,0,0.2622545063495636,2.777,0.9062,0.7714,0.9451,0.9104
./structures/1o/1otj.D.pdb,1,0.23714958131313324,2.612,0.8982,0.7562,0.9494,0.9076
./structures/1o/1otj.D.pdb,2,0.27499136328697205,2.873,0.9161,0.8036,0.9466,0.9131
./structures/1o/1otj.D.pdb,3,0.27464693784713745,3.171,0.9098,0.7929,0.945,0.9103
./structures/1o/1otj.D.pdb,4,0.24156026542186737,2.575,0.9018,0.7509,0.9484,0.9113
./structures/1e/1evk.A.pdb,0,0.21098023653030396,1.46,0.8603,0.6696,0.9661,0.9124
./structures/1e/1evk.A.pdb,1,-0.4127576947212219,15.099,0.6627,0.5343,0.7204,0.7013
./structures/1e/1evk.A.pdb,2,-0.4035476744174957,12.265,0.649,0.5137,0.7232,0.6973
./structures/1e/1evk.A.pdb,3,-0.38038548827171326,9.795,0.6602,0.5168,0.7523,0.7137
./structures/1e/1evk.A.pdb,4,-0.3708958923816681,9.405,0.6752,0.5318,0.7562,0.71
./structures/1g/1g6w.D.pdb,0,0.2278163880109787,3.847,0.8948,0.7461,0.9288,0.8851
./structures/1g/1g6w.D.pdb,1,0.17794284224510193,3.207,0.8938,0.7442,0.9289,0.8873
./structures/1g/1g6w.D.pdb,2,0.32620060443878174,4.458,0.8842,0.7326,0.9228,0.8915
./structures/1g/1g6w.D.pdb,3,0.3270655870437622,4.065,0.8919,0.7365,0.926,0.8954
./structures/1g/1g6w.D.pdb,4,0.13184423744678497,2.951,0.89,0.7326,0.9308,0.8806
./structures/1n/1njg.B.pdb,0,0.2046458125114441,1.547,0.8347,0.6464,0.9363,0.9034
./structures/1n/1njg.B.pdb,1,0.2454138696193695,1.369,0.8651,0.6914,0.9494,0.9017
./structures/1n/1njg.B.pdb,2,0.22517143189907074,1.359,0.864,0.6726,0.9514,0.8999
./structures/1n/1njg.B.pdb,3,0.1667330116033554,1.525,0.8504,0.6705,0.9415,0.8923
./structures/1n/1njg.B.pdb,4,0.1644669473171234,1.632,0.8326,0.6475,0.9318,0.8968
./structures/1r/1rka.A.pdb,0,0.2902316153049469,1.515,0.9246,0.7811,0.958,0.9348
./structures/1r/1rka.A.pdb,1,0.3300575911998749,1.355,0.9246,0.7762,0.9646,0.9344
./structures/1r/1rka.A.pdb,2,0.30755358934402466,1.371,0.9402,0.8156,0.9651,0.9521
./structures/1r/1rka.A.pdb,3,0.23783478140830994,1.724,0.9287,0.7975,0.9526,0.9415
./structures/1r/1rka.A.pdb,4,0.25148841738700867,1.532,0.9164,0.7598,0.9565,0.9289
./structures/1k/1k6w.A.pdb,0,-0.45268070697784424,16.41,0.6602,0.5579,0.7389,0.707
./structures/1k/1k6w.A.pdb,1,-0.41745346784591675,14.155,0.6596,0.5325,0.7497,0.7028
./structures/1k/1k6w.A.pdb,2,-0.11055759340524673,12.21,0.7571,0.6176,0.8284,0.7947
./structures/1k/1k6w.A.pdb,3,-0.26151585578918457,20.097,0.7293,0.6052,0.7943,0.7195
./structures/1k/1k6w.A.pdb,4,-0.4351291358470917,17.286,0.6602,0.5473,0.7298,0.6917
./structures/1y/1yl5.B.pdb,0,0.2587771713733673,2.304,0.8249,0.663,0.9124,0.9253
./structures/1y/1yl5.B.pdb,1,0.2715030014514923,2.184,0.8441,0.6893,0.9255,0.9263
./structures/1y/1yl5.B.pdb,2,0.2814891040325165,2.223,0.8209,0.6549,0.9225,0.9264
./structures/1y/1yl5.B.pdb,3,0.21798747777938843,2.253,0.8532,0.6994,0.9229,0.9259
./structures/1y/1yl5.B.pdb,4,0.2518357038497925,2.5,0.7844,0.6154,0.8994,0.9186
./structures/6o/6oy9.B.pdb,0,0.2060510367155075,6.774,0.7581,0.5487,0.8766,0.8057
./structures/6o/6oy9.B.pdb,1,0.19811981916427612,4.164,0.7471,0.5288,0.8876,0.7954
./structures/6o/6oy9.B.pdb,2,0.2057393193244934,13.746,0.7109,0.5074,0.855,0.7591
./structures/6o/6oy9.B.pdb,3,0.24356646835803986,5.804,0.7574,0.545,0.8809,0.7971
./structures/6o/6oy9.B.pdb,4,0.1987343728542328,5.918,0.7596,0.5465,0.8802,0.7938
./structures/1a/1a6d.A.pdb,0,-0.19370239973068237,2.311,0.8201,0.6198,0.9501,0.8807
./structures/1a/1a6d.A.pdb,1,-0.9824630618095398,24.198,0.4747,0.3613,0.5671,0.5103
./structures/1a/1a6d.A.pdb,2,-1.0573108196258545,22.687,0.4712,0.3678,0.5594,0.5048
./structures/1a/1a6d.A.pdb,3,-0.8051043152809143,21.346,0.4543,0.331,0.5586,0.5945
./structures/1a/1a6d.A.pdb,4,-1.1107324361801147,17.518,0.4359,0.3335,0.562,0.5093
./structures/2r/2rcs.H.pdb,0,0.18267124891281128,5.036,0.6509,0.5,0.6571,0.907
./structures/2r/2rcs.H.pdb,1,0.20112675428390503,6.353,0.6037,0.477,0.6036,0.8989
./structures/2r/2rcs.H.pdb,2,0.24090491235256195,4.736,0.6601,0.5092,0.6528,0.9087
./structures/2r/2rcs.H.pdb,3,0.30718091130256653,5.406,0.6382,0.4954,0.6318,0.9041
./structures/2r/2rcs.H.pdb,4,0.17634554207324982,4.149,0.6751,0.5127,0.6949,0.9193
./structures/1a/1aw2.A.pdb,0,0.33139267563819885,1.098,0.9559,0.8333,0.9758,0.9282
./structures/1a/1aw2.A.pdb,1,0.30432361364364624,1.1,0.9676,0.8471,0.9766,0.9336
./structures/1a/1aw2.A.pdb,2,0.3116282820701599,1.059,0.9549,0.8245,0.9754,0.9273
./structures/1a/1aw2.A.pdb,3,0.34175971150398254,1.273,0.9539,0.8373,0.972,0.9352
./structures/1a/1aw2.A.pdb,4,0.343427836894989,1.217,0.9578,0.8412,0.9727,0.9298
./structures/1r/1rkm.A.pdb,0,-0.24926592409610748,37.085,0.4289,0.3694,0.4538,0.7447
./structures/1r/1rkm.A.pdb,1,-0.017293689772486687,20.802,0.5005,0.4105,0.5746,0.8221
./structures/1r/1rkm.A.pdb,2,-0.10693351924419403,29.118,0.4879,0.4091,0.5394,0.79
./structures/1r/1rkm.A.pdb,3,-0.01818445511162281,17.592,0.4613,0.3796,0.5141,0.8225
./structures/1r/1rkm.A.pdb,4,0.031105613335967064,11.742,0.4981,0.4149,0.5609,0.861
./structures/7a/7azp.A.pdb,0,-0.2120278924703598,7.497,0.4786,0.309,0.6424,0.7884
./structures/7a/7azp.A.pdb,1,-0.7557249069213867,26.869,0.3481,0.2476,0.4426,0.5715
./structures/7a/7azp.A.pdb,2,-0.8325790166854858,33.037,0.3143,0.2171,0.4194,0.478
./structures/7a/7azp.A.pdb,3,-0.878097653388977,26.695,0.4238,0.2919,0.5455,0.5332
./structures/7a/7azp.A.pdb,4,-0.8847530484199524,24.48,0.3067,0.2257,0.4165,0.4946
./structures/4l/4lp5.A.pdb,0,0.009758037514984608,12.683,0.5439,0.4073,0.6525,0.8215
./structures/4l/4lp5.A.pdb,1,0.06162180379033089,11.288,0.5869,0.4445,0.6795,0.8313
./structures/4l/4lp5.A.pdb,2,0.05063050985336304,10.948,0.5596,0.4172,0.6671,0.8186
./structures/4l/4lp5.A.pdb,3,-0.005969292018562555,11.06,0.5977,0.4478,0.6908,0.8303
./structures/4l/4lp5.A.pdb,4,0.028356235474348068,11.242,0.577,0.4313,0.6852,0.823
./structures/1c/1cfc.A.pdb,0,0.061046574264764786,7.632,0.3699,0.2095,0.4297,0.5869
./structures/1c/1cfc.A.pdb,1,-0.16858117282390594,13.73,0.3345,0.2247,0.379,0.5907
./structures/1c/1cfc.A.pdb,2,0.06239107996225357,11.813,0.3361,0.2196,0.3874,0.5899
./structures/1c/1cfc.A.pdb,3,0.10546556860208511,7.232,0.3885,0.2264,0.4269,0.5996
./structures/1c/1cfc.A.pdb,4,0.04425381124019623,7.684,0.3699,0.2213,0.3806,0.6037
./structures/2k/2kq2.A.pdb,0,-0.1630782037973404,9.228,0.3741,0.2347,0.4533,0.5791
./structures/2k/2kq2.A.pdb,1,-0.24762073159217834,7.857,0.3878,0.2364,0.4729,0.584
./structures/2k/2kq2.A.pdb,2,-0.2598963975906372,8.728,0.3622,0.2228,0.4454,0.5777
./structures/2k/2kq2.A.pdb,3,-0.24260909855365753,8.327,0.3656,0.2313,0.4425,0.582
./structures/2k/2kq2.A.pdb,4,-0.28974634408950806,8.942,0.3554,0.2194,0.4307,0.5815
./structures/1d/1dmo.A.pdb,0,0.08203920722007751,13.466,0.3294,0.2145,0.3627,0.5695
./structures/1d/1dmo.A.pdb,1,0.06615187227725983,13.31,0.3361,0.2264,0.3547,0.5626
./structures/1d/1dmo.A.pdb,2,0.08520722389221191,14.287,0.3294,0.223,0.3527,0.5745
./structures/1d/1dmo.A.pdb,3,0.21467359364032745,14.308,0.3328,0.2196,0.3564,0.5728
./structures/1d/1dmo.A.pdb,4,0.04223591461777687,13.35,0.3226,0.2196,0.3442,0.5668
